EP, 95, 2021062312, 03, HWRF, 126, 177N, 1038W,  85,  962, XX,  64, NEQ, 0044, 0041, 0036, 0035,  998,   46,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -34,    2121,    1154, Y, 10, DT, -999
EP, 95, 2021062312, 03,  UKM,   0, 131N,  951W,  19, 1011, TD,   0,    ,    0,    0,    0,    0,     ,     , 179,    ,    ,   E,    ,    ,    ,    ,        95E,    0,   ,   0,    ,    0,    0,    0,    0, 
EP, 95, 2021062318, 01, CARQ, -24,  96N,  907W,  15,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 95, 2021062318, 01, CARQ, -18, 104N,  927W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 95, 2021062318, 01, CARQ, -12, 111N,  941W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X, 302,  13,     INVEST,  , 
EP, 95, 2021062318, 01, CARQ,  -6, 118N,  950W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   E,   0,   X,   0,   0,     INVEST,  , 
EP, 95, 2021062318, 01, CARQ,   0, 121N,  959W,  25, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1010,  150, 120,   0,   0,   E,   0,   X, 295,  10,     INVEST, S, 
EP, 95, 2021062318, 01, CARQ,   0, 121N,  959W,  25, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1010,  150, 120,   0,   0,   E,   0,   X, 295,  10,     INVEST, S, 
EP, 95, 2021062318, 01, CARQ,   0, 121N,  959W,  25, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1010,  150, 120,   0,   0,   E,   0,   X, 295,  10,     INVEST, S, 
EP, 95, 2021062318, 03, CTCX, 000, 124N,  947W,  25, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 108
EP, 95, 2021062318, 03, CTCX, 006, 135N,  958W,  32, 1011, XX,  34, NEQ, 0000, 0136, 0000, 0000,    0,    0, 047
EP, 95, 2021062318, 03, CTCX, 012, 138N,  976W,  30, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0185,    0,    0, 007
EP, 95, 2021062318, 03, CTCX, 018, 132N,  986W,  33, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,    0,    0, 064
EP, 95, 2021062318, 03, HWRF, 000, 129N,  949W,  29, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  89,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      17,    -139,     252, N, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 003, 134N,  953W,  27, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      63,    -490,    -913, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 006, 134N,  960W,  31, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 104,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      73,    -274,   -1072, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 009, 135N,  968W,  31, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99, 143,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      17,    -625,    -893, N, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 012, 131N,  974W,  28, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  51,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      18,    -586,    -966, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 015, 132N,  981W,  32, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000,  -99,  -99,  45,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      17,    -315,    -902, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 018, 132N,  987W,  37, 1005, XX,  34, NEQ, 0058, 0052, 0000, 0000,  -99,  -99,  51,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      33,      32,   -1004, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 021, 134N,  991W,  42, 1003, XX,  34, NEQ, 0104, 0165, 0049, 0080, 1007,    3, 140,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      42,     695,   -1233, N, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 024, 135N,  998W,  42, 1005, XX,  34, NEQ, 0049, 0125, 0000, 0041,  -99,  -99, 102,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      75,     243,    -839, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 027, 134N, 1002W,  48,  999, XX,  34, NEQ, 0104, 0148, 0180, 0028, 1003,    8,  81,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      57,     716,    -505, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 030, 135N, 1009W,  39,  999, XX,  34, NEQ, 0126, 0119, 0140, 0019, 1003,   13,  16,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,     312,    -103, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 033, 134N, 1014W,  43,  998, XX,  34, NEQ, 0189, 0064, 0108, 0070, 1006,   32,  35,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      15,     394,     -16, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 036, 136N, 1018W,  54,  995, XX,  34, NEQ, 0195, 0079, 0076, 0172, 1007,   60,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      32,     894,    -341, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 036, 136N, 1018W,  54,  995, XX,  50, NEQ, 0031, 0027, 0000, 0000, 1007,   60,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      32,     894,    -341, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 039, 138N, 1022W,  53,  991, XX,  34, NEQ, 0120, 0142, 0083, 0081, 1007,  107,  36,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      22,    1270,    -170, N, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 039, 138N, 1022W,  53,  991, XX,  50, NEQ, 0000, 0037, 0000, 0000, 1007,  107,  36,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      22,    1270,    -170, N, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 042, 140N, 1024W,  55,  989, XX,  34, NEQ, 0154, 0135, 0099, 0095, 1005,   70,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,     945,      83, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 042, 140N, 1024W,  55,  989, XX,  50, NEQ, 0029, 0029, 0028, 0000, 1005,   70,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,     945,      83, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 045, 142N, 1028W,  60,  989, XX,  34, NEQ, 0174, 0164, 0113, 0138, 1005,   70,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       7,     609,     211, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 045, 142N, 1028W,  60,  989, XX,  50, NEQ, 0036, 0036, 0000, 0000, 1005,   70,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       7,     609,     211, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 048, 145N, 1029W,  59,  988, XX,  34, NEQ, 0176, 0080, 0133, 0149, 1004,   59,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -35,     965,     253, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 048, 145N, 1029W,  59,  988, XX,  50, NEQ, 0031, 0038, 0037, 0000, 1004,   59,  21,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -35,     965,     253, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 051, 149N, 1034W,  54,  986, XX,  34, NEQ, 0165, 0121, 0148, 0164, 1002,   57,  43,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -14,    1478,     105, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 051, 149N, 1034W,  54,  986, XX,  50, NEQ, 0039, 0047, 0000, 0032, 1002,   57,  43,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -14,    1478,     105, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 054, 152N, 1038W,  59,  985, XX,  34, NEQ, 0147, 0178, 0138, 0176, 1001,   56,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,    1788,      37, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 054, 152N, 1038W,  59,  985, XX,  50, NEQ, 0036, 0047, 0051, 0028, 1001,   56,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,    1788,      37, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 057, 155N, 1041W,  64,  983, XX,  34, NEQ, 0149, 0145, 0116, 0112, 1003,   71,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -6,    1747,     484, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 057, 155N, 1041W,  64,  983, XX,  50, NEQ, 0049, 0050, 0055, 0028, 1003,   71,  31,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      -6,    1747,     484, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 060, 158N, 1047W,  68,  984, XX,  34, NEQ, 0202, 0205, 0141, 0111, 1000,   48,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -22,    1133,     439, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 060, 158N, 1047W,  68,  984, XX,  50, NEQ, 0050, 0049, 0000, 0048, 1000,   48,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -22,    1133,     439, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 060, 158N, 1047W,  68,  984, XX,  64, NEQ, 0033, 0000, 0000, 0030, 1000,   48,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -22,    1133,     439, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 063, 159N, 1052W,  57,  981, XX,  34, NEQ, 0180, 0200, 0279, 0134, 1001,   71,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -33,    1007,     199, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 063, 159N, 1052W,  57,  981, XX,  50, NEQ, 0061, 0051, 0027, 0061, 1001,   71,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -33,    1007,     199, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 066, 159N, 1056W,  62,  979, XX,  34, NEQ, 0167, 0213, 0298, 0116, 1003,  106,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -21,    1157,     578, N, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 066, 159N, 1056W,  62,  979, XX,  50, NEQ, 0091, 0034, 0024, 0052, 1003,  106,  23,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -21,    1157,     578, N, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 069, 159N, 1059W,  56,  977, XX,  34, NEQ, 0227, 0231, 0281, 0130, 1001,   82,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -20,    1303,     526, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 069, 159N, 1059W,  56,  977, XX,  50, NEQ, 0143, 0022, 0042, 0056, 1001,   82,  37,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -20,    1303,     526, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 072, 160N, 1061W,  58,  973, XX,  34, NEQ, 0237, 0248, 0191, 0123,  997,   57,  19,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       7,    1358,     893, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 072, 160N, 1061W,  58,  973, XX,  50, NEQ, 0061, 0030, 0041, 0068,  997,   57,  19,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       7,    1358,     893, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 075, 161N, 1063W,  67,  967, XX,  34, NEQ, 0275, 0191, 0155, 0134, 1003,  122,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,    1958,     612, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 075, 161N, 1063W,  67,  967, XX,  50, NEQ, 0000, 0096, 0049, 0053, 1003,  122,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,    1958,     612, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 075, 161N, 1063W,  67,  967, XX,  64, NEQ, 0000, 0000, 0022, 0024, 1003,  122,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,    1958,     612, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 078, 163N, 1062W,  67,  964, XX,  34, NEQ, 0230, 0229, 0157, 0142, 1004,  142,  27,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -20,    2045,    1309, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 078, 163N, 1062W,  67,  964, XX,  50, NEQ, 0114, 0047, 0056, 0068, 1004,  142,  27,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -20,    2045,    1309, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 078, 163N, 1062W,  67,  964, XX,  64, NEQ, 0000, 0029, 0000, 0000, 1004,  142,  27,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -20,    2045,    1309, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 081, 167N, 1063W,  67,  963, XX,  34, NEQ, 0231, 0215, 0124, 0160, 1003,  107,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -10,    2209,    1560, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 081, 167N, 1063W,  67,  963, XX,  50, NEQ, 0064, 0138, 0067, 0045, 1003,  107,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -10,    2209,    1560, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 081, 167N, 1063W,  67,  963, XX,  64, NEQ, 0030, 0000, 0000, 0000, 1003,  107,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -10,    2209,    1560, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 084, 171N, 1066W,  65,  961, XX,  34, NEQ, 0199, 0192, 0238, 0143, 1005,  139,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      38,    2169,    1338, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 084, 171N, 1066W,  65,  961, XX,  50, NEQ, 0103, 0080, 0075, 0082, 1005,  139,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      38,    2169,    1338, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 084, 171N, 1066W,  65,  961, XX,  64, NEQ, 0039, 0000, 0000, 0000, 1005,  139,  38,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      38,    2169,    1338, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 087, 175N, 1069W,  63,  959, XX,  34, NEQ, 0228, 0231, 0188, 0134, 1003,  131,  56,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      44,    2108,    1204, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 087, 175N, 1069W,  63,  959, XX,  50, NEQ, 0124, 0070, 0069, 0089, 1003,  131,  56,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      44,    2108,    1204, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 090, 177N, 1073W,  63,  959, XX,  34, NEQ, 0236, 0222, 0135, 0126, 1003,  133,  36,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      61,    2142,    1152, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 090, 177N, 1073W,  63,  959, XX,  50, NEQ, 0138, 0068, 0064, 0084, 1003,  133,  36,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      61,    2142,    1152, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 093, 179N, 1077W,  66,  958, XX,  34, NEQ, 0241, 0237, 0128, 0131, 1002,  112,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      60,    2067,    1262, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 093, 179N, 1077W,  66,  958, XX,  50, NEQ, 0058, 0067, 0073, 0069, 1002,  112,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      60,    2067,    1262, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 093, 179N, 1077W,  66,  958, XX,  64, NEQ, 0000, 0000, 0000, 0040, 1002,  112,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      60,    2067,    1262, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 096, 181N, 1079W,  68,  955, XX,  34, NEQ, 0260, 0250, 0115, 0119, 1003,  106,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      43,    2213,    1615, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 096, 181N, 1079W,  68,  955, XX,  50, NEQ, 0055, 0071, 0076, 0072, 1003,  106,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      43,    2213,    1615, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 096, 181N, 1079W,  68,  955, XX,  64, NEQ, 0035, 0034, 0034, 0034, 1003,  106,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      43,    2213,    1615, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 099, 183N, 1080W,  71,  952, XX,  34, NEQ, 0219, 0113, 0120, 0114, 1004,  137,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      51,    2101,    1763, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 099, 183N, 1080W,  71,  952, XX,  50, NEQ, 0051, 0075, 0078, 0061, 1004,  137,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      51,    2101,    1763, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 099, 183N, 1080W,  71,  952, XX,  64, NEQ, 0042, 0043, 0040, 0000, 1004,  137,  30,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      51,    2101,    1763, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 102, 186N, 1080W,  83,  953, XX,  34, NEQ, 0158, 0121, 0129, 0112, 1001,   87,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       3,    2280,    1823, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 102, 186N, 1080W,  83,  953, XX,  50, NEQ, 0063, 0067, 0072, 0052, 1001,   87,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       3,    2280,    1823, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 102, 186N, 1080W,  83,  953, XX,  64, NEQ, 0041, 0041, 0040, 0000, 1001,   87,  24,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       3,    2280,    1823, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 105, 191N, 1083W,  67,  955, XX,  34, NEQ, 0142, 0124, 0124, 0101, 1003,   93,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,    2231,    2103, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 105, 191N, 1083W,  67,  955, XX,  50, NEQ, 0070, 0069, 0068, 0050, 1003,   93,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,    2231,    2103, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 105, 191N, 1083W,  67,  955, XX,  64, NEQ, 0039, 0039, 0000, 0000, 1003,   93,  34,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      19,    2231,    2103, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 108, 193N, 1086W,  70,  956, XX,  34, NEQ, 0181, 0173, 0108, 0104, 1004,  112,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      33,    2146,    1877, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 108, 193N, 1086W,  70,  956, XX,  50, NEQ, 0051, 0063, 0064, 0040, 1004,  112,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      33,    2146,    1877, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 108, 193N, 1086W,  70,  956, XX,  64, NEQ, 0036, 0037, 0000, 0000, 1004,  112,  28,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,      33,    2146,    1877, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 111, 196N, 1089W,  67,  959, XX,  34, NEQ, 0185, 0100, 0097, 0083, 1003,   99,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       9,    2112,    1867, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 111, 196N, 1089W,  67,  959, XX,  50, NEQ, 0046, 0058, 0050, 0042, 1003,   99,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       9,    2112,    1867, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 111, 196N, 1089W,  67,  959, XX,  64, NEQ, 0030, 0032, 0000, 0000, 1003,   99,  26,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,       9,    2112,    1867, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 114, 198N, 1091W,  64,  964, XX,  34, NEQ, 0112, 0095, 0101, 0086, 1004,  100,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -34,    1903,    2109, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 114, 198N, 1091W,  64,  964, XX,  50, NEQ, 0048, 0050, 0036, 0038, 1004,  100,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -34,    1903,    2109, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 114, 198N, 1091W,  64,  964, XX,  64, NEQ, 0023, 0023, 0000, 0000, 1004,  100,  22,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -34,    1903,    2109, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 117, 200N, 1093W,  62,  968, XX,  34, NEQ, 0117, 0128, 0089, 0075, 1004,   84,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -17,    1668,    1485, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 117, 200N, 1093W,  62,  968, XX,  50, NEQ, 0048, 0045, 0030, 0037, 1004,   84,  18,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -17,    1668,    1485, Y, 10, DT, -999
EP, 95, 2021062318, 03, HWRF, 120, 201N, 1095W,  62,  970, XX,  34, NEQ, 0133, 0096, 0085, 0072, 1006,  129,  17,   0,   0,    ,   0,    ,   0,   0,           ,  ,   ,    ,   0,   0,   0,   0,       THERMO PARAMS,     -69,    1535,    1304, Y, 10, DT, -999
