Basin,Storm_Number,Storm_Name,Storm_Start_Date,Storm_End_Date,Storm_Year,adeck_path,adeck_path_parquet
al,10,Jerry,15/09/2019 18:00,26/09/2019 00:00,2019.0,./forecast_data/aal102019.dat,./forecast_data_parquet/aal102019.parquet
al,10,Invest,30/07/2020 12:00,02/08/2020 00:00,2020.0,./forecast_data/aal102020.dat,./forecast_data_parquet/aal102020.parquet
al,10,Kate,23/08/2021 12:00,02/09/2021 00:00,2021.0,./forecast_data/aal102021.dat,./forecast_data_parquet/aal102021.parquet
al,10,Hermine,22/09/2022 12:00,25/09/2022 12:00,2022.0,./forecast_data/aal102022.dat,./forecast_data_parquet/aal102022.parquet
al,10,Idalia,25/08/2023 12:00,03/09/2023 00:00,2023.0,./forecast_data/aal102023.dat,./forecast_data_parquet/aal102023.parquet
al,10,Isaac,2024-09-25 06:00:00,2024-09-30 18:00:00,2024.0,./forecast_data/aal102024.dat,./forecast_data_parquet/aal102024.parquet
al,11,Jose,10/07/2005 18:00,23/08/2005 18:00,2005.0,./forecast_data/aal112005.dat,./forecast_data_parquet/aal112005.parquet
al,11,Jerry,22/09/2007 18:00,25/09/2007 00:00,2007.0,./forecast_data/aal112007.dat,./forecast_data_parquet/aal112007.parquet
al,11,Disturbance,26/09/2008 00:00,29/09/2008 00:00,2008.0,./forecast_data/aal112008.dat,./forecast_data_parquet/aal112008.parquet
al,11,Ida,03/11/2009 12:00,10/11/2009 18:00,2009.0,./forecast_data/aal112009.dat,./forecast_data_parquet/aal112009.parquet
al,11,Igor,07/09/2010 18:00,21/09/2010 18:00,2010.0,./forecast_data/aal112010.dat,./forecast_data_parquet/aal112010.parquet
al,11,Jose,26/08/2011 18:00,29/08/2011 12:00,2011.0,./forecast_data/aal112011.dat,./forecast_data_parquet/aal112011.parquet
al,11,Kirk,24/08/2012 06:00,02/09/2012 18:00,2012.0,./forecast_data/aal112012.dat,./forecast_data_parquet/aal112012.parquet
al,11,Jerry,28/09/2013 00:00,03/10/2013 18:00,2013.0,./forecast_data/aal112013.dat,./forecast_data_parquet/aal112013.parquet
al,11,Joaquin,26/09/2015 00:00,08/10/2015 06:00,2015.0,./forecast_data/aal112015.dat,./forecast_data_parquet/aal112015.parquet
al,11,Julia,08/09/2016 12:00,19/09/2016 12:00,2016.0,./forecast_data/aal112016.dat,./forecast_data_parquet/aal112016.parquet
al,11,Irma,28/08/2017 06:00,12/09/2017 12:00,2017.0,./forecast_data/aal112017.dat,./forecast_data_parquet/aal112017.parquet
al,11,Invest,19/09/2018 18:00,23/09/2018 12:00,2018.0,./forecast_data/aal112018.dat,./forecast_data_parquet/aal112018.parquet
al,11,Imelda,17/09/2019 00:00,19/09/2019 18:00,2019.0,./forecast_data/aal112019.dat,./forecast_data_parquet/aal112019.parquet
al,11,Josephine,09/08/2020 12:00,16/08/2020 18:00,2020.0,./forecast_data/aal112020.dat,./forecast_data_parquet/aal112020.parquet
al,11,Julian,23/08/2021 12:00,30/08/2021 06:00,2021.0,./forecast_data/aal112021.dat,./forecast_data_parquet/aal112021.parquet
al,11,Invest,21/09/2022 12:00,30/09/2022 00:00,2022.0,./forecast_data/aal112022.dat,./forecast_data_parquet/aal112022.parquet
al,11,Jose,21/08/2023 00:00,02/09/2023 06:00,2023.0,./forecast_data/aal112023.dat,./forecast_data_parquet/aal112023.parquet
al,11,Joyce,2024-09-25 06:00:00,2024-10-01 06:00:00,2024.0,./forecast_data/aal112024.dat,./forecast_data_parquet/aal112024.parquet
al,12,Katrina,23/08/2005 12:00,30/08/2005 18:00,2005.0,./forecast_data/aal122005.dat,./forecast_data_parquet/aal122005.parquet
al,12,Karen,23/09/2007 06:00,30/09/2007 00:00,2007.0,./forecast_data/aal122007.dat,./forecast_data_parquet/aal122007.parquet
al,12,Disturbance,29/09/2008 12:00,01/10/2008 12:00,2008.0,./forecast_data/aal122008.dat,./forecast_data_parquet/aal122008.parquet
al,12,Julia,06/08/2010 00:00,24/09/2010 12:00,2010.0,./forecast_data/aal122010.dat,./forecast_data_parquet/aal122010.parquet
al,12,Katia,09/08/2011 00:00,10/09/2011 18:00,2011.0,./forecast_data/aal122011.dat,./forecast_data_parquet/aal122011.parquet
al,12,Leslie,29/08/2012 06:00,11/09/2012 12:00,2012.0,./forecast_data/aal122012.dat,./forecast_data_parquet/aal122012.parquet
al,12,Karen,29/09/2013 06:00,06/10/2013 12:00,2013.0,./forecast_data/aal122013.dat,./forecast_data_parquet/aal122013.parquet
al,12,Kate,08/11/2015 00:00,12/11/2015 06:00,2015.0,./forecast_data/aal122015.dat,./forecast_data_parquet/aal122015.parquet
al,12,Karl,13/09/2016 00:00,25/09/2016 18:00,2016.0,./forecast_data/aal122016.dat,./forecast_data_parquet/aal122016.parquet
al,12,Jose,04/09/2017 12:00,23/09/2017 00:00,2017.0,./forecast_data/aal122017.dat,./forecast_data_parquet/aal122017.parquet
al,12,Kirk,21/09/2018 00:00,29/09/2018 00:00,2018.0,./forecast_data/aal122018.dat,./forecast_data_parquet/aal122018.parquet
al,12,Karen,20/09/2019 12:00,28/09/2019 00:00,2019.0,./forecast_data/aal122019.dat,./forecast_data_parquet/aal122019.parquet
al,12,Kyle,14/08/2020 00:00,16/08/2020 06:00,2020.0,./forecast_data/aal122020.dat,./forecast_data_parquet/aal122020.parquet
al,12,Larry,30/08/2021 18:00,11/09/2021 12:00,2021.0,./forecast_data/aal122021.dat,./forecast_data_parquet/aal122021.parquet
al,12,Invest,03/10/2022 12:00,07/10/2022 06:00,2022.0,./forecast_data/aal122022.dat,./forecast_data_parquet/aal122022.parquet
al,12,Katia,30/08/2023 00:00,05/09/2023 00:00,2023.0,./forecast_data/aal122023.dat,./forecast_data_parquet/aal122023.parquet
al,12,Kirk,2024-09-28 18:00:00,2024-10-07 18:00:00,2024.0,./forecast_data/aal122024.dat,./forecast_data_parquet/aal122024.parquet
al,13,Lee,26/08/2005 18:00,02/09/2005 06:00,2005.0,./forecast_data/aal132005.dat,./forecast_data_parquet/aal132005.parquet
al,13,Lorenzo,22/09/2007 12:00,29/09/2007 00:00,2007.0,./forecast_data/aal132007.dat,./forecast_data_parquet/aal132007.parquet
al,13,Disturbance,06/10/2008 12:00,08/10/2008 00:00,2008.0,./forecast_data/aal132008.dat,./forecast_data_parquet/aal132008.parquet
al,13,Karl,09/09/2010 12:00,18/09/2010 06:00,2010.0,./forecast_data/aal132010.dat,./forecast_data_parquet/aal132010.parquet
al,13,Lee,10/08/2011 18:00,05/09/2011 12:00,2011.0,./forecast_data/aal132011.dat,./forecast_data_parquet/aal132011.parquet
al,13,Michael,02/09/2012 00:00,11/09/2012 18:00,2012.0,./forecast_data/aal132012.dat,./forecast_data_parquet/aal132012.parquet
al,13,Lorenzo,21/10/2013 00:00,25/10/2013 18:00,2013.0,./forecast_data/aal132013.dat,./forecast_data_parquet/aal132013.parquet
al,13,Lisa,17/09/2016 00:00,25/09/2016 12:00,2016.0,./forecast_data/aal132016.dat,./forecast_data_parquet/aal132016.parquet
al,13,Katia,05/09/2017 00:00,09/09/2017 12:00,2017.0,./forecast_data/aal132017.dat,./forecast_data_parquet/aal132017.parquet
al,13,Leslie,22/09/2018 18:00,14/10/2018 00:00,2018.0,./forecast_data/aal132018.dat,./forecast_data_parquet/aal132018.parquet
al,13,Lorenzo,22/09/2019 00:00,02/10/2019 18:00,2019.0,./forecast_data/aal132019.dat,./forecast_data_parquet/aal132019.parquet
al,13,Laura,17/08/2020 18:00,29/08/2020 06:00,2020.0,./forecast_data/aal132020.dat,./forecast_data_parquet/aal132020.parquet
al,13,Mindy,01/09/2021 00:00,10/09/2021 06:00,2021.0,./forecast_data/aal132021.dat,./forecast_data_parquet/aal132021.parquet
al,13,Julia,02/10/2022 18:00,10/10/2022 00:00,2022.0,./forecast_data/aal132022.dat,./forecast_data_parquet/aal132022.parquet
al,13,Lee,02/09/2023 12:00,17/09/2023 18:00,2023.0,./forecast_data/aal132023.dat,./forecast_data_parquet/aal132023.parquet
al,13,Leslie,2024-09-30 18:00:00,2024-10-12 18:00:00,2024.0,./forecast_data/aal132024.dat,./forecast_data_parquet/aal132024.parquet
al,14,Maria,28/08/2005 12:00,10/09/2005 12:00,2005.0,./forecast_data/aal142005.dat,./forecast_data_parquet/aal142005.parquet
al,14,Melissa,28/09/2007 06:00,05/10/2007 12:00,2007.0,./forecast_data/aal142007.dat,./forecast_data_parquet/aal142007.parquet
al,14,Disturbance,13/10/2008 00:00,14/10/2008 12:00,2008.0,./forecast_data/aal142008.dat,./forecast_data_parquet/aal142008.parquet
al,14,Lisa,18/09/2010 12:00,26/09/2010 18:00,2010.0,./forecast_data/aal142010.dat,./forecast_data_parquet/aal142010.parquet
al,14,Maria,12/08/2011 12:00,16/09/2011 18:00,2011.0,./forecast_data/aal142011.dat,./forecast_data_parquet/aal142011.parquet
al,14,Nadine,08/09/2012 06:00,04/10/2012 12:00,2012.0,./forecast_data/aal142012.dat,./forecast_data_parquet/aal142012.parquet
al,14,Melissa,17/11/2013 06:00,22/11/2013 06:00,2013.0,./forecast_data/aal142013.dat,./forecast_data_parquet/aal142013.parquet
al,14,Matthew,25/09/2016 00:00,10/10/2016 00:00,2016.0,./forecast_data/aal142016.dat,./forecast_data_parquet/aal142016.parquet
al,14,Lee,14/09/2017 12:00,30/09/2017 12:00,2017.0,./forecast_data/aal142017.dat,./forecast_data_parquet/aal142017.parquet
al,14,Michael,05/10/2018 18:00,12/10/2018 12:00,2018.0,./forecast_data/aal142018.dat,./forecast_data_parquet/aal142018.parquet
al,14,Melissa,11/10/2019 06:00,14/10/2019 18:00,2019.0,./forecast_data/aal142019.dat,./forecast_data_parquet/aal142019.parquet
al,14,Marco,16/08/2020 18:00,25/08/2020 06:00,2020.0,./forecast_data/aal142020.dat,./forecast_data_parquet/aal142020.parquet
al,14,Nicholas,11/09/2021 06:00,18/09/2021 00:00,2021.0,./forecast_data/aal142021.dat,./forecast_data_parquet/aal142021.parquet
al,14,Karl,11/10/2022 06:00,15/10/2022 12:00,2022.0,./forecast_data/aal142022.dat,./forecast_data_parquet/aal142022.parquet
al,14,Margot,05/09/2023 12:00,17/09/2023 18:00,2023.0,./forecast_data/aal142023.dat,./forecast_data_parquet/aal142023.parquet
al,15,Nate,04/09/2005 00:00,10/09/2005 18:00,2005.0,./forecast_data/aal152005.dat,./forecast_data_parquet/aal152005.parquet
al,15,Invest,11/10/2007 12:00,13/10/2007 00:00,2007.0,./forecast_data/aal152007.dat,./forecast_data_parquet/aal152007.parquet
al,15,Disturbance,13/10/2008 12:00,18/10/2008 12:00,2008.0,./forecast_data/aal152008.dat,./forecast_data_parquet/aal152008.parquet
al,15,Matthew,21/09/2010 12:00,26/09/2010 18:00,2010.0,./forecast_data/aal152010.dat,./forecast_data_parquet/aal152010.parquet
al,15,Nate,06/09/2011 18:00,12/09/2011 06:00,2011.0,./forecast_data/aal152011.dat,./forecast_data_parquet/aal152011.parquet
al,15,Oscar,30/09/2012 18:00,05/10/2012 12:00,2012.0,./forecast_data/aal152012.dat,./forecast_data_parquet/aal152012.parquet
al,15,Nicole,02/10/2016 06:00,18/10/2016 12:00,2016.0,./forecast_data/aal152016.dat,./forecast_data_parquet/aal152016.parquet
al,15,Maria,14/09/2017 12:00,01/10/2017 06:00,2017.0,./forecast_data/aal152017.dat,./forecast_data_parquet/aal152017.parquet
al,15,Nadine,08/10/2018 12:00,13/10/2018 00:00,2018.0,./forecast_data/aal152018.dat,./forecast_data_parquet/aal152018.parquet
al,15,Invest,13/10/2019 12:00,16/10/2019 12:00,2019.0,./forecast_data/aal152019.dat,./forecast_data_parquet/aal152019.parquet
al,15,Omar,31/08/2020 00:00,05/09/2020 18:00,2020.0,./forecast_data/aal152020.dat,./forecast_data_parquet/aal152020.parquet
al,15,Odette,14/09/2021 12:00,24/09/2021 12:00,2021.0,./forecast_data/aal152021.dat,./forecast_data_parquet/aal152021.parquet
al,15,Lisa,28/10/2022 12:00,05/11/2022 18:00,2022.0,./forecast_data/aal152022.dat,./forecast_data_parquet/aal152022.parquet
al,15,Nigel,09/09/2023 18:00,22/09/2023 12:00,2023.0,./forecast_data/aal152023.dat,./forecast_data_parquet/aal152023.parquet
al,16,Otto,27/11/2004 12:00,04/12/2004 00:00,2004.0,./forecast_data/aal162004.dat,./forecast_data_parquet/aal162004.parquet
al,16,Ophelia,04/09/2005 18:00,18/09/2005 06:00,2005.0,./forecast_data/aal162005.dat,./forecast_data_parquet/aal162005.parquet
al,16,Noel,25/10/2007 12:00,03/11/2007 00:00,2007.0,./forecast_data/aal162007.dat,./forecast_data_parquet/aal162007.parquet
al,16,Disturbance,14/10/2008 12:00,16/10/2008 00:00,2008.0,./forecast_data/aal162008.dat,./forecast_data_parquet/aal162008.parquet
al,16,Nicole,27/09/2010 18:00,30/09/2010 06:00,2010.0,./forecast_data/aal162010.dat,./forecast_data_parquet/aal162010.parquet
al,16,Ophelia,18/08/2011 18:00,03/10/2011 12:00,2011.0,./forecast_data/aal162011.dat,./forecast_data_parquet/aal162011.parquet
al,16,Patty,06/10/2012 12:00,13/10/2012 12:00,2012.0,./forecast_data/aal162012.dat,./forecast_data_parquet/aal162012.parquet
al,16,Otto,15/11/2016 12:00,25/11/2016 12:00,2016.0,./forecast_data/aal162016.dat,./forecast_data_parquet/aal162016.parquet
al,16,Nate,03/10/2017 18:00,09/10/2017 00:00,2017.0,./forecast_data/aal162017.dat,./forecast_data_parquet/aal162017.parquet
al,16,Oscar,24/10/2018 06:00,31/10/2018 18:00,2018.0,./forecast_data/aal162018.dat,./forecast_data_parquet/aal162018.parquet
al,16,Nestor,16/10/2019 18:00,19/10/2019 18:00,2019.0,./forecast_data/aal162019.dat,./forecast_data_parquet/aal162019.parquet
al,16,Nana,30/08/2020 12:00,04/09/2020 00:00,2020.0,./forecast_data/aal162020.dat,./forecast_data_parquet/aal162020.parquet
al,16,Peter,13/09/2021 06:00,30/09/2021 00:00,2021.0,./forecast_data/aal162021.dat,./forecast_data_parquet/aal162021.parquet
al,16,Martin,31/10/2022 18:00,04/11/2022 00:00,2022.0,./forecast_data/aal162022.dat,./forecast_data_parquet/aal162022.parquet
al,16,Ophelia,21/09/2023 12:00,24/09/2023 12:00,2023.0,./forecast_data/aal162023.dat,./forecast_data_parquet/aal162023.parquet
al,17,Philippe,13/09/2005 18:00,24/09/2005 06:00,2005.0,./forecast_data/aal172005.dat,./forecast_data_parquet/aal172005.parquet
al,17,Olga,09/12/2007 18:00,13/12/2007 18:00,2007.0,./forecast_data/aal172007.dat,./forecast_data_parquet/aal172007.parquet
al,17,Disturbance,06/11/2008 12:00,07/11/2008 00:00,2008.0,./forecast_data/aal172008.dat,./forecast_data_parquet/aal172008.parquet
al,17,Otto,30/09/2010 06:00,10/10/2010 12:00,2010.0,./forecast_data/aal172010.dat,./forecast_data_parquet/aal172010.parquet
al,17,Philippe,23/08/2011 06:00,09/10/2011 06:00,2011.0,./forecast_data/aal172011.dat,./forecast_data_parquet/aal172011.parquet
al,17,Rafael,08/10/2012 12:00,17/10/2012 18:00,2012.0,./forecast_data/aal172012.dat,./forecast_data_parquet/aal172012.parquet
al,17,Ophelia,07/10/2017 06:00,16/10/2017 12:00,2017.0,./forecast_data/aal172017.dat,./forecast_data_parquet/aal172017.parquet
al,17,Olga,15/09/2019 18:00,26/10/2019 06:00,2019.0,./forecast_data/aal172019.dat,./forecast_data_parquet/aal172019.parquet
al,17,Paulette,04/09/2020 18:00,23/09/2020 18:00,2020.0,./forecast_data/aal172020.dat,./forecast_data_parquet/aal172020.parquet
al,17,Rose,18/09/2021 00:00,24/09/2021 12:00,2021.0,./forecast_data/aal172021.dat,./forecast_data_parquet/aal172021.parquet
al,17,Nicole,06/11/2022 12:00,12/11/2022 00:00,2022.0,./forecast_data/aal172022.dat,./forecast_data_parquet/aal172022.parquet
al,17,Philippe,21/09/2023 18:00,06/10/2023 18:00,2023.0,./forecast_data/aal172023.dat,./forecast_data_parquet/aal172023.parquet
al,18,Rita,16/09/2005 18:00,25/09/2005 06:00,2005.0,./forecast_data/aal182005.dat,./forecast_data_parquet/aal182005.parquet
al,18,Paula,08/10/2010 18:00,15/10/2010 18:00,2010.0,./forecast_data/aal182010.dat,./forecast_data_parquet/aal182010.parquet
al,18,Rina,06/09/2011 18:00,28/10/2011 18:00,2011.0,./forecast_data/aal182011.dat,./forecast_data_parquet/aal182011.parquet
al,18,Sandy,20/10/2012 12:00,30/10/2012 18:00,2012.0,./forecast_data/aal182012.dat,./forecast_data_parquet/aal182012.parquet
al,18,Philippe,24/10/2017 00:00,29/10/2017 18:00,2017.0,./forecast_data/aal182017.dat,./forecast_data_parquet/aal182017.parquet
al,18,Pablo,17/09/2019 00:00,28/10/2019 12:00,2019.0,./forecast_data/aal182019.dat,./forecast_data_parquet/aal182019.parquet
al,18,Rene,06/09/2020 12:00,14/09/2020 18:00,2020.0,./forecast_data/aal182020.dat,./forecast_data_parquet/aal182020.parquet
al,18,Sam,20/09/2021 06:00,05/10/2021 12:00,2021.0,./forecast_data/aal182021.dat,./forecast_data_parquet/aal182021.parquet
al,18,Rina,24/09/2023 12:00,02/10/2023 06:00,2023.0,./forecast_data/aal182023.dat,./forecast_data_parquet/aal182023.parquet
al,19,Invest,28/08/2005 12:00,02/10/2005 18:00,2005.0,./forecast_data/aal192005.dat,./forecast_data_parquet/aal192005.parquet
al,19,Richard,17/10/2010 00:00,26/10/2010 12:00,2010.0,./forecast_data/aal192010.dat,./forecast_data_parquet/aal192010.parquet
al,19,Sean,18/08/2011 18:00,12/11/2011 00:00,2011.0,./forecast_data/aal192011.dat,./forecast_data_parquet/aal192011.parquet
al,19,Tony,20/10/2012 12:00,25/10/2012 18:00,2012.0,./forecast_data/aal192012.dat,./forecast_data_parquet/aal192012.parquet
al,19,Rina,04/11/2017 00:00,09/11/2017 18:00,2017.0,./forecast_data/aal192017.dat,./forecast_data_parquet/aal192017.parquet
al,19,Rebekah,28/10/2019 06:00,01/11/2019 12:00,2019.0,./forecast_data/aal192019.dat,./forecast_data_parquet/aal192019.parquet
al,19,Sally,11/09/2020 06:00,18/09/2020 00:00,2020.0,./forecast_data/aal192020.dat,./forecast_data_parquet/aal192020.parquet
al,19,Teresa,24/09/2021 06:00,26/09/2021 00:00,2021.0,./forecast_data/aal192021.dat,./forecast_data_parquet/aal192021.parquet
al,19,Sean,08/10/2023 00:00,16/10/2023 06:00,2023.0,./forecast_data/aal192023.dat,./forecast_data_parquet/aal192023.parquet
al,20,Stan,26/09/2005 12:00,05/10/2005 12:00,2005.0,./forecast_data/aal202005.dat,./forecast_data_parquet/aal202005.parquet
al,20,Shary,27/10/2010 18:00,30/10/2010 18:00,2010.0,./forecast_data/aal202010.dat,./forecast_data_parquet/aal202010.parquet
al,20,Sebastien,18/11/2019 00:00,25/11/2019 00:00,2019.0,./forecast_data/aal202019.dat,./forecast_data_parquet/aal202019.parquet
al,20,Teddy,11/09/2020 00:00,24/09/2020 00:00,2020.0,./forecast_data/aal202020.dat,./forecast_data_parquet/aal202020.parquet
al,20,Victor,27/09/2021 12:00,04/10/2021 18:00,2021.0,./forecast_data/aal202021.dat,./forecast_data_parquet/aal202021.parquet
al,20,Tammy,11/10/2023 12:00,29/10/2023 12:00,2023.0,./forecast_data/aal202023.dat,./forecast_data_parquet/aal202023.parquet
al,21,Disturbance,,,,./forecast_data/aal212005.dat,./forecast_data_parquet/aal212005.parquet
al,21,Tomas,27/10/2010 18:00,08/11/2010 12:00,2010.0,./forecast_data/aal212010.dat,./forecast_data_parquet/aal212010.parquet
al,21,Vicky,12/09/2020 12:00,17/09/2020 18:00,2020.0,./forecast_data/aal212020.dat,./forecast_data_parquet/aal212020.parquet
al,21,Wanda,26/10/2021 00:00,07/11/2021 18:00,2021.0,./forecast_data/aal212021.dat,./forecast_data_parquet/aal212021.parquet
al,21,Twenty-One,22/10/2023 06:00,24/10/2023 18:00,2023.0,./forecast_data/aal212023.dat,./forecast_data_parquet/aal212023.parquet
al,22,Tammy,03/10/2005 12:00,07/10/2005 18:00,2005.0,./forecast_data/aal222005.dat,./forecast_data_parquet/aal222005.parquet
al,22,Beta,16/09/2020 06:00,25/09/2020 06:00,2020.0,./forecast_data/aal222020.dat,./forecast_data_parquet/aal222020.parquet
al,22,Twenty-Two,15/11/2023 18:00,18/11/2023 06:00,2023.0,./forecast_data/aal222023.dat,./forecast_data_parquet/aal222023.parquet
al,23,Twenty-Two,07/10/2005 12:00,11/10/2005 06:00,2005.0,./forecast_data/aal232005.dat,./forecast_data_parquet/aal232005.parquet
al,23,Disturbance,09/04/2014 18:00,11/04/2014 18:00,2014.0,./forecast_data/aal232014.dat,./forecast_data_parquet/aal232014.parquet
al,23,Wilfred,15/09/2020 00:00,21/09/2020 00:00,2020.0,./forecast_data/aal232020.dat,./forecast_data_parquet/aal232020.parquet
al,24,Vince,08/10/2005 18:00,11/10/2005 12:00,2005.0,./forecast_data/aal242005.dat,./forecast_data_parquet/aal242005.parquet
al,24,Alpha,15/09/2020 00:00,19/09/2020 00:00,2020.0,./forecast_data/aal242020.dat,./forecast_data_parquet/aal242020.parquet
al,25,Wilma,14/10/2005 18:00,26/10/2005 00:00,2005.0,./forecast_data/aal252005.dat,./forecast_data_parquet/aal252005.parquet
al,25,Gamma,01/10/2020 12:00,06/10/2020 00:00,2020.0,./forecast_data/aal252020.dat,./forecast_data_parquet/aal252020.parquet
al,26,Alpha,21/10/2005 12:00,25/10/2005 00:00,2005.0,./forecast_data/aal262005.dat,./forecast_data_parquet/aal262005.parquet
al,26,Delta,03/10/2020 12:00,12/10/2020 00:00,2020.0,./forecast_data/aal262020.dat,./forecast_data_parquet/aal262020.parquet
al,27,Beta,26/10/2005 00:00,31/10/2005 06:00,2005.0,./forecast_data/aal272005.dat,./forecast_data_parquet/aal272005.parquet
al,27,Epsilon,16/10/2020 12:00,26/10/2020 00:00,2020.0,./forecast_data/aal272020.dat,./forecast_data_parquet/aal272020.parquet
al,28,Gamma,13/11/2005 00:00,21/11/2005 06:00,2005.0,./forecast_data/aal282005.dat,./forecast_data_parquet/aal282005.parquet
al,28,Zeta,23/10/2020 06:00,29/10/2020 18:00,2020.0,./forecast_data/aal282020.dat,./forecast_data_parquet/aal282020.parquet
al,29,Delta,20/11/2005 12:00,29/11/2005 00:00,2005.0,./forecast_data/aal292005.dat,./forecast_data_parquet/aal292005.parquet
al,29,Eta,30/10/2020 00:00,13/11/2020 06:00,2020.0,./forecast_data/aal292020.dat,./forecast_data_parquet/aal292020.parquet
al,30,Epsilon,28/11/2005 18:00,08/12/2005 18:00,2005.0,./forecast_data/aal302005.dat,./forecast_data_parquet/aal302005.parquet
al,30,Theta,08/11/2020 18:00,15/11/2020 12:00,2020.0,./forecast_data/aal302020.dat,./forecast_data_parquet/aal302020.parquet
al,31,Zeta,30/12/2005 12:00,07/01/2006 00:00,2006.0,./forecast_data/aal312005.dat,./forecast_data_parquet/aal312005.parquet
al,31,Iota,10/11/2020 12:00,18/11/2020 12:00,2020.0,./forecast_data/aal312020.dat,./forecast_data_parquet/aal312020.parquet
al,50,Simpson,16/05/2014 12:00,22/05/2014 06:00,2014.0,./forecast_data/aal502014.dat,./forecast_data_parquet/aal502014.parquet
al,50,Noname,24/07/2016 18:00,24/07/2016 18:00,2016.0,./forecast_data/aal502016.dat,./forecast_data_parquet/aal502016.parquet
al,51,Tejas,02/06/2016 12:00,08/06/2016 18:00,2016.0,./forecast_data/aal512016.dat,./forecast_data_parquet/aal512016.parquet
